2017-11-11 15:43:21.735 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:55868 using lesser hello header algorithm.
2017-11-11 15:43:21.744 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:02] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.745 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Defining switch role from config file: ROLE_MASTER
2017-11-11 15:43:21.751 INFO  [n.f.scl.SCL] Switch up: s002
2017-11-11 15:43:21.752 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:0b] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.753 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.753 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.753 INFO  [n.f.scl.SCL] Event Count: [1, 0, 0, 0, 20, 20]
2017-11-11 15:43:21.753 INFO  [n.f.scl.SCL] Event Count: [1, 0, 0, 0, 20, 20]
2017-11-11 15:43:21.760 INFO  [n.f.scl.SCL] Switch up: s011
2017-11-11 15:43:21.763 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.763 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.763 INFO  [n.f.scl.SCL] Event Count: [2, 0, 0, 0, 40, 40]
2017-11-11 15:43:21.763 INFO  [n.f.scl.SCL] Event Count: [2, 0, 0, 0, 40, 40]
2017-11-11 15:43:21.765 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:56180
2017-11-11 15:43:21.767 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:56180 using lesser hello header algorithm.
2017-11-11 15:43:21.783 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:05] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.783 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:07] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.784 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Defining switch role from config file: ROLE_MASTER
2017-11-11 15:43:21.784 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Defining switch role from config file: ROLE_MASTER
2017-11-11 15:43:21.785 INFO  [n.f.scl.SCL] Switch up: s005
2017-11-11 15:43:21.787 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.787 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.787 INFO  [n.f.scl.SCL] Event Count: [3, 0, 0, 0, 60, 60]
2017-11-11 15:43:21.787 INFO  [n.f.scl.SCL] Event Count: [3, 0, 0, 0, 60, 60]
2017-11-11 15:43:21.787 INFO  [n.f.scl.SCL] Switch up: s007
2017-11-11 15:43:21.789 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.789 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.789 INFO  [n.f.scl.SCL] Event Count: [4, 0, 0, 0, 80, 80]
2017-11-11 15:43:21.789 INFO  [n.f.scl.SCL] Event Count: [4, 0, 0, 0, 80, 80]
2017-11-11 15:43:21.796 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:56494
2017-11-11 15:43:21.797 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:56494 using lesser hello header algorithm.
2017-11-11 15:43:21.815 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:09] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.816 INFO  [n.f.scl.SCL] Switch up: s009
2017-11-11 15:43:21.818 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.818 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.818 INFO  [n.f.scl.SCL] Event Count: [5, 0, 0, 0, 100, 100]
2017-11-11 15:43:21.818 INFO  [n.f.scl.SCL] Event Count: [5, 0, 0, 0, 100, 100]
2017-11-11 15:43:21.827 INFO  [n.f.t.TopologyManager] Recomputing topology due to: link-discovery-updates
2017-11-11 15:43:21.833 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:56856
2017-11-11 15:43:21.834 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:56856 using lesser hello header algorithm.
2017-11-11 15:43:21.843 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:0c] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.844 INFO  [n.f.scl.SCL] Switch up: s012
2017-11-11 15:43:21.846 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.846 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.846 INFO  [n.f.scl.SCL] Event Count: [6, 0, 0, 0, 120, 120]
2017-11-11 15:43:21.846 INFO  [n.f.scl.SCL] Event Count: [6, 0, 0, 0, 120, 120]
2017-11-11 15:43:21.883 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:03] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:21.883 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Defining switch role from config file: ROLE_MASTER
2017-11-11 15:43:21.884 INFO  [n.f.scl.SCL] Switch up: s003
2017-11-11 15:43:21.886 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:21.886 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:21.886 INFO  [n.f.scl.SCL] Event Count: [7, 0, 0, 0, 140, 140]
2017-11-11 15:43:21.886 INFO  [n.f.scl.SCL] Event Count: [7, 0, 0, 0, 140, 140]
2017-11-11 15:43:22.273 INFO  [n.f.scl.SCL] Port-ADD: s003:s003-eth1
2017-11-11 15:43:22.273 INFO  [n.f.scl.SCL] Port-ADD: s003:s003-eth0
2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s005:s005-eth3
2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s002:s002-eth2
2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s002:s002-eth3
2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s003:s003-eth3
